OID,date,tmax,tmin,average
1266,20-Jun-2014,18.0457001,11.9728003,15.0092502
1267,21-Jun-2014,20.2686005,7.96451,14.11655525
1268,22-Jun-2014,19.5431004,7.2928901,13.41799525
1269,23-Jun-2014,20.8272991,6.5364399,13.6818695
1270,24-Jun-2014,21.3871994,9.4863195,15.43675945
1271,25-Jun-2014,20.2047005,7.3113899,13.7580452
1272,26-Jun-2014,21.5072002,9.9579601,15.73258015
1273,27-Jun-2014,22.4150009,11.8971996,17.15610025
1274,28-Jun-2014,20.1054993,13.1998997,16.6526995
1275,29-Jun-2014,19.1222,12.9003,16.01125
1276,30-Jun-2014,17.8402004,9.4541502,13.6471753
1277,01-Jul-2014,19.2483006,6.82794,13.0381203
1278,02-Jul-2014,20.8686008,6.2403998,13.5545003
1279,03-Jul-2014,25.5629005,8.1677704,16.86533545
1280,04-Jul-2014,28.9246006,9.8748999,19.39975025
1281,05-Jul-2014,22.9375,17.4358006,20.1866503
1282,06-Jul-2014,26.1236,18.0305004,22.0770502
1283,07-Jul-2014,23.2257996,12.8788004,18.0523
1284,08-Jul-2014,16.9118996,14.7447004,15.8283
1285,09-Jul-2014,20.6807995,12.6355,16.65814975
1286,10-Jul-2014,27.6933994,15.5091,21.6012497
1287,11-Jul-2014,26.4108009,15.4106998,20.91075035
1288,12-Jul-2014,24.0953999,13.6836004,18.88950015
1289,13-Jul-2014,23.4400005,15.9349003,19.6874504
1290,14-Jul-2014,23.3348007,16.7306004,20.03270055
1291,15-Jul-2014,21.4489994,12.4631004,16.9560499
1292,16-Jul-2014,25.7031002,12.0282001,18.86565015
1293,17-Jul-2014,27.5081005,13.5496998,20.52890015
1294,18-Jul-2014,31.4034004,16.2222004,23.8128004
1295,19-Jul-2014,33.5107994,17.6942997,25.60254955
1296,20-Jul-2014,27.9834003,19.5855999,23.7845001
1297,21-Jul-2014,21.0258999,18.9050007,19.9654503
1298,22-Jul-2014,27.0125008,17.406601,22.2095509
1299,23-Jul-2014,27.7992001,17.7840996,22.79164985
1300,24-Jul-2014,26.0734997,15.5586004,20.81605005
1301,25-Jul-2014,19.5627003,16.3915997,17.97715
1302,26-Jul-2014,24.1469002,16.6541996,20.4005499
1303,27-Jul-2014,25.8003006,16.0583,20.9293003
1304,28-Jul-2014,25.2052994,17.2849007,21.24510005
1305,29-Jul-2014,27.6622009,17.0163002,22.33925055
1306,30-Jul-2014,23.6481991,14.6040001,19.1260996
1307,31-Jul-2014,24.7831001,11.0637999,17.92345
1308,01-Aug-2014,26.9027996,12.3569002,19.6298499
1309,02-Aug-2014,28.5604992,16.1165009,22.33850005
1310,03-Aug-2014,25.2982006,15.5719004,20.4350505
1311,04-Aug-2014,23.7544003,15.9240999,19.8392501
1312,05-Aug-2014,24.4563999,10.5065002,17.48145005
1313,06-Aug-2014,24.2637997,11.1767998,17.72029975
1314,07-Aug-2014,23.4857006,15.6108999,19.54830025
1315,08-Aug-2014,24.9566994,12.6763,18.8164997
1316,09-Aug-2014,23.2241993,18.1616001,20.6928997
1317,10-Aug-2014,24.5568008,13.7292995,19.14305015
1318,11-Aug-2014,21.1439991,13.9785995,17.5612993
1319,12-Aug-2014,20.1292,13.3885002,16.7588501
1320,13-Aug-2014,21.5401001,11.4822998,16.51119995
1321,14-Aug-2014,19.9137001,13.3824997,16.6480999
1322,15-Aug-2014,19.8820992,11.7447004,15.8133998
1323,16-Aug-2014,18.4351997,10.5472002,14.49119995
1324,17-Aug-2014,16.5244007,13.7389002,15.13165045
1325,18-Aug-2014,17.3567009,11.9438,14.65025045
1326,19-Aug-2014,16.3595009,9.7644396,13.06197025
1327,20-Aug-2014,17.218399,8.6567001,12.93754955
1328,21-Aug-2014,17.8511009,7.1631799,12.5071404
1329,22-Aug-2014,17.8911991,11.2350998,14.56314945
1330,23-Aug-2014,16.8579006,8.28123,12.5695653
1331,24-Aug-2014,17.4323006,7.4289198,12.4306102
1332,25-Aug-2014,17.1021996,6.902,12.0020998
1333,26-Aug-2014,17.2226009,11.8042002,14.51340055
1334,27-Aug-2014,21.2894001,5.4608302,13.37511515
1335,28-Aug-2014,22.6536007,9.1946201,15.9241104
1336,29-Aug-2014,21.4605007,13.7774,17.61895035
1337,30-Aug-2014,18.6198997,14.7389002,16.67939995
1338,31-Aug-2014,18.9566994,12.1408005,15.54874995
1339,01-Sep-2014,20.4552994,8.0880003,14.27164985
1340,02-Sep-2014,20.4545994,7.9692101,14.21190475
1341,03-Sep-2014,20.4976997,9.2151098,14.85640475
1342,04-Sep-2014,23.6364002,12.1822996,17.9093499
1343,05-Sep-2014,23.8365993,12.8240004,18.33029985
1344,06-Sep-2014,21.7068996,11.8344002,16.7706499
1345,07-Sep-2014,21.6630001,12.8034,17.23320005
1346,08-Sep-2014,20.0172005,9.2386398,14.62792015
1347,09-Sep-2014,17.7756996,9.0454597,13.41057965
1348,10-Sep-2014,17.3367004,10.9548998,14.1458001
1349,11-Sep-2014,20.4633999,10.7683001,15.61585
1350,12-Sep-2014,21.5578995,7.1591001,14.3584998
1351,13-Sep-2014,21.3920002,13.0108995,17.20144985
1352,14-Sep-2014,20.7945995,11.7356997,16.2651496
1353,15-Sep-2014,20.3307991,9.0545301,14.6926646
1354,16-Sep-2014,24.5991001,15.3991003,19.9991002
1355,17-Sep-2014,24.9962006,12.8900995,18.94315005
1356,18-Sep-2014,25.6417999,11.9250002,18.78340005
1357,19-Sep-2014,22.2507992,12.9525995,17.60169935
1358,20-Sep-2014,22.4997005,12.4540005,17.4768505
1359,21-Sep-2014,18.7247009,14.9368,16.83075045
1360,22-Sep-2014,16.9864006,11.3543997,14.17040015
1361,23-Sep-2014,17.6557007,5.39888,11.52729035
1362,24-Sep-2014,15.7707996,10.7925997,13.28169965
1363,25-Sep-2014,17.3514996,8.8116302,13.0815649
1364,26-Sep-2014,18.2292995,12.9361,15.58269975
1365,27-Sep-2014,20.1170006,7.2437301,13.68036535
1366,28-Sep-2014,21.3603992,7.7646499,14.56252455
1367,29-Sep-2014,20.8528004,11.8165998,16.3347001
1368,30-Sep-2014,19.8827991,15.3086004,17.59569975
1369,01-Oct-2014,19.8204994,9.8326597,14.82657955
1370,02-Oct-2014,19.5776005,14.4559002,17.01675035
1371,03-Oct-2014,22.5079002,11.3473997,16.92764995
1372,04-Oct-2014,21.6327,11.4448004,16.5387502
1373,05-Oct-2014,13.4509001,11.9654999,12.7082
1374,06-Oct-2014,16.0611,12.1575003,14.10930015
1375,07-Oct-2014,16.6441002,12.7851,14.7146001
1376,08-Oct-2014,15.9047003,8.3545704,12.12963535
1377,09-Oct-2014,17.7651997,13.9055004,15.83535005
1378,10-Oct-2014,17.4680004,12.4654999,14.96675015
1379,11-Oct-2014,16.5365009,6.6570001,11.5967505
1380,12-Oct-2014,15.7728004,8.65347,12.2131352
1381,13-Oct-2014,19.1301994,12.5457001,15.83794975
1382,14-Oct-2014,15.0841999,9.92202,12.50310995
1383,15-Oct-2014,16.6375999,12.5268002,14.58220005
1384,16-Oct-2014,17.4603004,9.5757504,13.5180254
1385,17-Oct-2014,18.0359001,10.7893,14.41260005
1386,18-Oct-2014,21.5100994,11.5201998,16.5151496
1387,19-Oct-2014,22.3827991,15.1433001,18.7630496
1388,20-Oct-2014,17.2073002,13.4331999,15.32025005
1389,21-Oct-2014,12.8539,11.9294004,12.3916502
1390,22-Oct-2014,12.4323997,7.6298299,10.0311148
1391,23-Oct-2014,13.8569002,6.74228,10.2995901
1392,24-Oct-2014,12.7072001,10.6759996,11.69159985
1393,25-Oct-2014,14.7030001,10.9884005,12.8457003
1394,26-Oct-2014,15.4182997,8.4590397,11.9386697
1395,27-Oct-2014,16.4804993,9.9377804,13.20913985
1396,28-Oct-2014,13.3823996,7.01372,10.1980598
1397,29-Oct-2014,10.9911003,7.0719199,9.0315101
1398,30-Oct-2014,13.9240999,10.0425997,11.9833498
1399,31-Oct-2014,17.2047997,9.6537704,13.42928505
1400,01-Nov-2014,18.9256001,11.1613998,15.04349995
1401,02-Nov-2014,17.6826992,11.5274,14.6050496
1402,03-Nov-2014,15.3807001,11.1763,13.27850005
1403,04-Nov-2014,11.0853004,8.95156,10.0184302
1404,05-Nov-2014,10.6236,6.0482798,8.3359399
1405,06-Nov-2014,9.4869499,4.2569699,6.8719599
1406,07-Nov-2014,9.4891996,3.8424201,6.66580985
1407,08-Nov-2014,13.0948,8.0951099,10.59495495
1408,09-Nov-2014,13.1849003,7.0475202,10.11621025
1409,10-Nov-2014,12.875,8.4153795,10.64518975
1410,11-Nov-2014,12.1640997,4.4096398,8.28686975
1411,12-Nov-2014,12.1807003,7.0831599,9.6319301
1412,13-Nov-2014,12.9013996,3.67483,8.2881148
1413,14-Nov-2014,12.3143997,6.2466102,9.28050495
1414,15-Nov-2014,11.1619997,8.4640598,9.81302975
1415,16-Nov-2014,9.3103399,7.9559102,8.63312505
1416,17-Nov-2014,12.2046003,7.0497599,9.6271801
1417,18-Nov-2014,8.2463598,6.9618101,7.60408495
1418,19-Nov-2014,7.59724,7.2053499,7.40129495
1419,20-Nov-2014,7.9709902,6.8530998,7.412045
1420,21-Nov-2014,8.5942001,0.878911,4.73655555
1421,22-Nov-2014,11.0249004,3.50913,7.2670152
1422,23-Nov-2014,14.0988998,7.8076401,10.95326995
1423,24-Nov-2014,10.8626003,5.8329401,8.3477702
1424,25-Nov-2014,8.4844198,-0.830429,3.8269954
1425,26-Nov-2014,5.59761,4.3483801,4.97299505
1426,27-Nov-2014,8.4003696,4.91576,6.6580648
1427,28-Nov-2014,6.9465599,3.6800301,5.313295
1428,29-Nov-2014,3.5850101,0.919377,2.25219355
1429,30-Nov-2014,2.7511301,1.79725,2.27419005
1430,01-Dec-2014,1.30501,0.591513,0.9482615
1431,02-Dec-2014,1.1640199,-0.378767,0.39262645
1432,03-Dec-2014,-1.09489,-1.1534801,-1.12418505
1433,04-Dec-2014,0.939044,-3.09779,-1.079373
1434,05-Dec-2014,4.4850998,0.720182,2.6026409
1435,06-Dec-2014,7.2853498,2.7520499,5.01869985
1436,07-Dec-2014,5.4003601,-1.08084,2.15976005
1437,08-Dec-2014,5.1831102,1.18161,3.1823601
1438,09-Dec-2014,2.6984401,-1.23543,0.73150505
1439,10-Dec-2014,8.5703602,2.54897,5.5596651
1440,11-Dec-2014,6.40588,3.7834401,5.09466005
1441,12-Dec-2014,9.19771,4.3119202,6.7548151
1442,13-Dec-2014,5.7621498,2.6902201,4.22618495
1443,14-Dec-2014,4.9264998,2.05462,3.4905599
1444,15-Dec-2014,6.7466002,2.1951301,4.47086515
1445,16-Dec-2014,6.74687,4.9231601,5.83501505
1446,17-Dec-2014,9.8522902,1.70218,5.7772351
1447,18-Dec-2014,12.8896999,9.47752,11.18360995
1448,19-Dec-2014,11.4062996,11.1597996,11.2830496
1449,20-Dec-2014,8.5155497,5.8663201,7.1909349
1450,21-Dec-2014,8.5927,3.38076,5.98673
1451,22-Dec-2014,12.5761003,8.4821997,10.52915
1452,23-Dec-2014,12.0542002,10.6892004,11.3717003
1453,24-Dec-2014,9.2596502,8.0497999,8.65472505
1454,25-Dec-2014,7.2329302,3.7839799,5.50845505
1455,26-Dec-2014,4.3374801,-2.0659699,1.1357551
1456,27-Dec-2014,1.86183,0.92991,1.39587
1457,28-Dec-2014,-0.780513,-3.7042601,-2.24238655
1458,29-Dec-2014,4.0104699,-3.2286201,0.3909249
1459,30-Dec-2014,4.8219299,-0.574493,2.12371845
1460,31-Dec-2014,7.0662799,3.43119,5.24873495
1461,01-Jan-2015,3.86303,1.2459,2.554465
1462,02-Jan-2015,9.1515703,3.8760099,6.5137901
1463,03-Jan-2015,4.6571002,3.5550699,4.10608505
1464,04-Jan-2015,6.92031,1.83213,4.37622
1465,05-Jan-2015,3.45755,-0.0694127,1.69406865
1466,06-Jan-2015,4.0644102,2.3043001,3.18435515
1467,07-Jan-2015,6.8656502,1.52895,4.1973001
1468,08-Jan-2015,7.8279099,3.2453599,5.5366349
1469,09-Jan-2015,11.2558002,4.8717198,8.06376
1470,10-Jan-2015,12.5101995,6.2562599,9.3832297
1471,11-Jan-2015,6.6525602,3.2955301,4.97404515
1472,12-Jan-2015,9.7459898,5.2259998,7.4859948
1473,13-Jan-2015,9.9140501,8.4689302,9.19149015
1474,14-Jan-2015,4.7802501,3.9045701,4.3424101
1475,15-Jan-2015,10.1492004,2.5266199,6.33791015
1476,16-Jan-2015,8.3633804,4.8336802,6.5985303
1477,17-Jan-2015,5.70048,-0.762163,2.4691585
1478,18-Jan-2015,2.94609,1.52443,2.23526
1479,19-Jan-2015,1.53613,0.38292,0.959525
1480,20-Jan-2015,2.5472801,-0.223092,1.16209405
1481,21-Jan-2015,1.92791,-1.88547,0.02122
1482,22-Jan-2015,0.476686,-2.8476501,-1.18548205
1483,23-Jan-2015,-0.567478,-4.7841501,-2.67581405
1484,24-Jan-2015,4.7957602,-2.1347499,1.33050515
1485,25-Jan-2015,3.7414701,-3.8194301,-0.03898
1486,26-Jan-2015,7.26017,2.81091,5.03554
1487,27-Jan-2015,6.4425201,1.33434,3.88843005
1488,28-Jan-2015,6.27069,1.92293,4.09681
1489,29-Jan-2015,3.74158,0.804138,2.272859
1490,30-Jan-2015,2.7442801,-0.0600973,1.3420914
1491,31-Jan-2015,3.5387499,-0.155319,1.69171545
1492,01-Feb-2015,4.0095201,-1.03687,1.48632505
1493,02-Feb-2015,4.6294599,-0.844258,1.89260095
1494,03-Feb-2015,4.8670201,-1.1012501,1.882885
1495,04-Feb-2015,3.98666,-3.0889101,0.44887495
1496,05-Feb-2015,1.4229701,-4.4755101,-1.52627
1497,06-Feb-2015,2.2102799,-2.69525,-0.24248505
1498,07-Feb-2015,4.5009999,-5.9615302,-0.73026515
1499,08-Feb-2015,5.7211399,3.01033,4.36573495
1500,09-Feb-2015,7.0223699,2.4033301,4.71285
1501,10-Feb-2015,7.3418798,4.8443599,6.09311985
1502,11-Feb-2015,4.6791401,4.1147499,4.396945
1503,12-Feb-2015,3.6130099,-0.631888,1.49056095
1504,13-Feb-2015,9.0562696,-1.17421,3.9410298
1505,14-Feb-2015,10.6196003,3.2606499,6.9401251
1506,15-Feb-2015,4.1035099,0.584428,2.34396895
1507,16-Feb-2015,7.8234801,-4.04181,1.89083505
1508,17-Feb-2015,6.8050699,-1.20883,2.79811995
1509,18-Feb-2015,5.23035,-3.78789,0.72123
1510,19-Feb-2015,6.5679898,0.0845372,3.3262635
1511,20-Feb-2015,6.0395598,2.42115,4.2303549
1512,21-Feb-2015,5.4310398,2.1317,3.7813699
1513,22-Feb-2015,5.5577002,-1.48051,2.0385951
1514,23-Feb-2015,9.4469805,1.4097,5.42834025
1515,24-Feb-2015,8.0460501,3.3886199,5.717335
1516,25-Feb-2015,8.4314499,0.924446,4.67794795
1517,26-Feb-2015,9.4485197,3.2832699,6.3658948
1518,27-Feb-2015,8.3816795,4.5647402,6.47320985
1519,28-Feb-2015,8.6327105,-1.1432,3.74475525
1520,01-Mar-2015,11.0087004,4.9377799,7.97324015
1521,02-Mar-2015,8.6854601,3.62273,6.15409505
1522,03-Mar-2015,6.3793898,1.28855,3.8339699
1523,04-Mar-2015,7.6560702,0.460787,4.0584286
1524,05-Mar-2015,9.5083199,-0.876741,4.31578945
1525,06-Mar-2015,8.8261204,2.0613699,5.44374515
1526,07-Mar-2015,13.9516001,2.96452,8.45806005
1527,08-Mar-2015,17.0408001,4.8457899,10.943295
1528,09-Mar-2015,10.6773996,4.8965402,7.7869699
1529,10-Mar-2015,11.8891001,6.1950102,9.04205515
1530,11-Mar-2015,8.9110403,-2.7490799,3.0809802
1531,12-Mar-2015,12.0038996,-3.5267,4.2385998
1532,13-Mar-2015,8.1782904,-1.2251101,3.47659015
1533,14-Mar-2015,5.2768202,-0.708944,2.2839381
1534,15-Mar-2015,7.5194602,3.89429,5.7068751
1535,16-Mar-2015,12.7655001,1.42676,7.09613005
1536,17-Mar-2015,16.8027992,-0.630097,8.0863511
1537,18-Mar-2015,14.5658998,-0.757353,6.9042734
1538,19-Mar-2015,10.2872,5.0342798,7.6607399
1539,20-Mar-2015,7.52072,-1.3443201,3.08819995
1540,21-Mar-2015,9.7263403,0.683233,5.20478665
1541,22-Mar-2015,7.9734402,2.5757501,5.27459515
1542,23-Mar-2015,11.1001997,-2.73401,4.18309485
1543,24-Mar-2015,11.3746996,-3.2395401,4.06757975
1544,25-Mar-2015,6.9471998,4.8775802,5.91239
1545,26-Mar-2015,7.9746699,3.09113,5.53289995
1546,27-Mar-2015,9.1493101,4.3639898,6.75664995
1547,28-Mar-2015,10.5593996,0.0364395,5.29791955
1548,29-Mar-2015,11.1911001,9.0205698,10.10583495
1549,30-Mar-2015,9.1514597,5.9077501,7.5296049
1550,31-Mar-2015,10.2474003,4.1377702,7.19258525
1551,01-Apr-2015,8.5265398,2.2583101,5.39242495
1552,02-Apr-2015,8.4407797,3.2743499,5.8575648
1553,03-Apr-2015,10.3142004,2.1226799,6.21844015
1554,04-Apr-2015,9.2506905,2.7953701,6.0230303
1555,05-Apr-2015,11.4219999,-3.01845,4.20177495
1556,06-Apr-2015,12.0320997,2.13186,7.08197985
1557,07-Apr-2015,12.9559002,-1.15694,5.8994801
1558,08-Apr-2015,14.0936003,5.8600602,9.97683025
1559,09-Apr-2015,18.0571995,2.1956899,10.1264447
1560,10-Apr-2015,20.3439999,2.2440701,11.294035
1561,11-Apr-2015,15.1570997,5.4202099,10.2886548
1562,12-Apr-2015,15.1679001,3.0178499,9.092875
1563,13-Apr-2015,12.9370003,3.08882,8.01291015
1564,14-Apr-2015,19.9822006,2.71503,11.3486153
1565,15-Apr-2015,22.0897999,5.4282298,13.75901485
1566,16-Apr-2015,13.5468998,5.9309502,9.738925
1567,17-Apr-2015,12.8985004,4.3017101,8.60010525
1568,18-Apr-2015,14.8322001,0.933761,7.88298055
1569,19-Apr-2015,14.6243,-1.3797899,6.62225505
1570,20-Apr-2015,18.3593998,2.07726,10.2183299
1571,21-Apr-2015,18.2556992,0.980833,9.6182661
1572,22-Apr-2015,13.6304998,1.01436,7.3224299
1573,23-Apr-2015,15.9610004,2.45257,9.2067852
1574,24-Apr-2015,20.4167004,0.508726,10.4627132
1575,25-Apr-2015,15.3827,8.9432001,12.16295005
1576,26-Apr-2015,14.7716999,7.3602901,11.065995
1577,27-Apr-2015,13.0340004,6.2651401,9.64957025
1578,28-Apr-2015,11.4703999,-3.3394699,4.065465
1579,29-Apr-2015,14.1528997,1.46515,7.80902485
1580,30-Apr-2015,14.0685997,6.4827299,10.2756648
1581,01-May-2015,13.3816004,1.6005501,7.49107525
1582,02-May-2015,15.2135,-0.201499,7.5060005
1583,03-May-2015,17.9995995,4.4497299,11.2246647
1584,04-May-2015,19.7521,11.2299995,15.49104975
1585,05-May-2015,22.7733002,13.0010996,17.8871999
1586,06-May-2015,16.5200005,8.96171,12.74085525
1587,07-May-2015,16.1056004,9.2541103,12.67985535
1588,08-May-2015,18.8964005,6.54704,12.72172025
1589,09-May-2015,16.3635006,11.7810001,14.07225035
1590,10-May-2015,18.2936993,5.7926898,12.04319455
1591,11-May-2015,25.5088005,9.7017097,17.6052551
1592,12-May-2015,18.7861996,11.5289001,15.15754985
1593,13-May-2015,17.8111992,6.4886799,12.14993955
1594,14-May-2015,15.0728998,3.9630401,9.51796995
1595,15-May-2015,15.3218002,3.92875,9.6252751
1596,16-May-2015,14.6744003,2.44626,8.56033015
1597,17-May-2015,16.7964993,3.5764501,10.1864747
1598,18-May-2015,15.6050997,3.56498,9.58503985
1599,19-May-2015,13.8186998,8.0081301,10.91341495
1600,20-May-2015,15.0157003,5.6525898,10.33414505
1601,21-May-2015,17.8474998,3.78318,10.8153399
1602,22-May-2015,19.9783993,7.9166698,13.94753455
1603,23-May-2015,15.7346001,10.2389002,12.98675015
1604,24-May-2015,19.9678001,2.2153201,11.0915601
1605,25-May-2015,16.0851994,10.1643,13.1247497
1606,26-May-2015,15.0797005,6.0097699,10.5447352
1607,27-May-2015,18.4223003,6.4745898,12.44844505
1608,28-May-2015,16.7504005,10.1125002,13.43145035
1609,29-May-2015,16.9251995,4.3970399,10.6611197
1610,30-May-2015,15.7480001,6.37431,11.06115505
1611,31-May-2015,18.1177006,4.6739202,11.3958104
1612,01-Jun-2015,17.0205002,7.45962,12.2400601
1613,02-Jun-2015,18.125,11.5537004,14.8393502
1614,03-Jun-2015,18.1401005,13.033,15.58655025
1615,04-Jun-2015,21.5186996,4.32478,12.9217398
1616,05-Jun-2015,31.4878998,10.8003998,21.1441498
1617,06-Jun-2015,20.0032005,15.1005001,17.5518503
1618,07-Jun-2015,19.8934994,5.4260602,12.6597798
1619,08-Jun-2015,17.1998005,4.1284299,10.6641152
1620,09-Jun-2015,16.2133999,5.2375302,10.72546505
1621,10-Jun-2015,21.3547993,8.0967999,14.7257996
1622,11-Jun-2015,24.1194992,8.6127901,16.36614465
1623,12-Jun-2015,27.2830009,11.0754995,19.1792502
1624,13-Jun-2015,22.3167992,16.3351002,19.3259497
1625,14-Jun-2015,18.1574993,13.6695995,15.9135494
1626,15-Jun-2015,18.2924995,9.8335304,14.06301495
1627,16-Jun-2015,16.2633991,2.8578999,9.5606495
1628,17-Jun-2015,22.6175003,3.6071301,13.1123152
1629,18-Jun-2015,17.7730999,14.1624002,15.96775005
1630,19-Jun-2015,16.3747005,10.2205,13.29760025
1631,20-Jun-2015,15.4708996,8.5083704,11.989635
1632,21-Jun-2015,19.0625,10.9158001,14.98915005
1633,22-Jun-2015,15.4198999,10.0129004,12.71640015
1634,23-Jun-2015,14.2547998,7.2420402,10.74842
1635,24-Jun-2015,20.4435005,11.1244001,15.7839503
1636,25-Jun-2015,23.9365997,10.6732998,17.30494975
1637,26-Jun-2015,24.8659992,13.8264999,19.34624955
1638,27-Jun-2015,21.9323006,16.1172009,19.02475075
1639,28-Jun-2015,21.7014999,7.6793799,14.6904399
1640,29-Jun-2015,24.1308002,12.5254002,18.3281002
1641,30-Jun-2015,26.4937,9.4222698,17.9579849
1642,01-Jul-2015,32.527401,14.5783005,23.55285075
1643,02-Jul-2015,36.5611,20.5130005,28.53705025
1644,03-Jul-2015,29.7966995,18.0153999,23.9060497
1645,04-Jul-2015,33.2537003,19.6562996,26.45499995
1646,05-Jul-2015,28.3649998,16.4120998,22.3885498
1647,06-Jul-2015,23.5974007,13.9446001,18.7710004
1648,07-Jul-2015,27.6749001,12.1197996,19.89734985
1649,08-Jul-2015,18.9454002,14.9937,16.9695501
1650,09-Jul-2015,17.7105999,10.1526003,13.9316001
1651,10-Jul-2015,22.7315006,5.5574799,14.14449025
1652,11-Jul-2015,28.6175995,12.5632,20.59039975
1653,12-Jul-2015,19.7549992,14.1426001,16.94879965
1654,13-Jul-2015,19.1923008,16.0955009,17.64390085
1655,14-Jul-2015,21.9431,16.4531994,19.1981497
1656,15-Jul-2015,21.8467999,12.5560999,17.2014499
1657,16-Jul-2015,24.6168995,15.1653996,19.89114955
1658,17-Jul-2015,27.4037991,16.9473991,22.1755991
1659,18-Jul-2015,22.6060009,15.4682999,19.0371504
1660,19-Jul-2015,19.8015995,12.6622,16.23189975
1661,20-Jul-2015,22.6063995,8.7568502,15.68162485
1662,21-Jul-2015,25.2353992,18.625,21.9301996
1663,22-Jul-2015,23.7488003,14.948,19.34840015
1664,23-Jul-2015,21.9431992,13.2411003,17.59214975
1665,24-Jul-2015,24.5473003,13.0895996,18.81844995
1666,25-Jul-2015,19.9044991,16.1602993,18.0323992
1667,26-Jul-2015,21.2336006,9.0613003,15.14745045
1668,27-Jul-2015,18.9384003,13.1928997,16.06565
1669,28-Jul-2015,19.1676006,13.7262001,16.44690035
1670,29-Jul-2015,17.2096004,11.7511997,14.48040005
1671,30-Jul-2015,18.2565002,10.0790005,14.16775035
1672,31-Jul-2015,18.8304005,7.0206599,12.9255302
1673,01-Aug-2015,22.1982002,7.1082401,14.65322015
1674,02-Aug-2015,24.4316006,6.9390302,15.6853154
1675,03-Aug-2015,31.9004002,13.6653996,22.7828999
1676,04-Aug-2015,20.1065998,16.7765999,18.44159985
1677,05-Aug-2015,24.8738995,9.9442101,17.4090548
1678,06-Aug-2015,30.4517002,14.2210999,22.33640005
1679,07-Aug-2015,27.5993004,12.7894001,20.19435025
1680,08-Aug-2015,22.9216003,16.7085991,19.8150997
1681,09-Aug-2015,23.7828007,9.9003801,16.8415904
1682,10-Aug-2015,23.875,13.6728001,18.77390005
1683,11-Aug-2015,25.1648998,12.6452999,18.90509985
1684,12-Aug-2015,23.2490997,17.2362003,20.24265
1685,13-Aug-2015,27.8593006,14.3582001,21.10875035
1686,14-Aug-2015,26.2245007,17.4193001,21.8219004
1687,15-Aug-2015,23.8183994,15.7566996,19.7875495
1688,16-Aug-2015,16.4022999,14.8373003,15.6198001
1689,17-Aug-2015,15.7532997,13.1485996,14.45094965
1690,18-Aug-2015,17.4291992,14.1452999,15.78724955
1691,19-Aug-2015,22.1278,11.1525002,16.6401501
1692,20-Aug-2015,24.4727001,10.1041002,17.28840015
1693,21-Aug-2015,25.9929008,10.9539003,18.47340055
1694,22-Aug-2015,26.3847008,13.0509005,19.71780065
1695,23-Aug-2015,25.5634995,13.8163996,19.68994955
1696,24-Aug-2015,23.6947002,15.5084,19.6015501
1697,25-Aug-2015,19.9955006,14.6922998,17.3439002
1698,26-Aug-2015,25.2591,13.8491001,19.55410005
1699,27-Aug-2015,17.6588993,16.4494991,17.0541992
1700,28-Aug-2015,20.5312996,13.2503996,16.8908496
1701,29-Aug-2015,24.2101994,8.3311996,16.2706995
1702,30-Aug-2015,25.7324009,14.1247997,19.9286003
1703,31-Aug-2015,28.5293999,17.5802002,23.05480005
1704,01-Sep-2015,18.5266991,15.7741003,17.1503997
1705,02-Sep-2015,18.4522991,9.7263002,14.08929965
1706,03-Sep-2015,17.6128998,7.3139901,12.46344495
1707,04-Sep-2015,17.3782005,10.342,13.86010025
1708,05-Sep-2015,16.9029007,11.2644997,14.0837002
1709,06-Sep-2015,16.3031006,8.7889795,12.54604005
1710,07-Sep-2015,17.9454002,11.9252996,14.9353499
1711,08-Sep-2015,16.9668007,11.6626997,14.3147502
1712,09-Sep-2015,18.3731003,6.77914,12.57612015
1713,10-Sep-2015,19.0527,7.70543,13.379065
1714,11-Sep-2015,19.4030991,8.1232004,13.76314975
1715,12-Sep-2015,20.2255001,9.3062,14.76585005
1716,13-Sep-2015,18.8920002,14.7126999,16.80235005
1717,14-Sep-2015,20.1898003,14.9614,17.57560015
1718,15-Sep-2015,17.2024994,9.7709303,13.48671485
1719,16-Sep-2015,18.4936008,10.9995003,14.74655055
1720,17-Sep-2015,16.6672001,15.0255003,15.8463502
1721,18-Sep-2015,18.7584,9.8975897,14.32799485
1722,19-Sep-2015,17.9682007,10.5298004,14.24900055
1723,20-Sep-2015,17.6494999,8.1588202,12.90416005
1724,21-Sep-2015,18.2693996,10.8983002,14.5838499
1725,22-Sep-2015,16.0202007,11.7816,13.90090035
1726,23-Sep-2015,17.9253006,7.7916002,12.8584504
1727,24-Sep-2015,15.8207998,10.3056002,13.0632
1728,25-Sep-2015,16.9218006,10.2236996,13.5727501
1729,26-Sep-2015,17.5739002,3.1463599,10.36013005
1730,27-Sep-2015,17.4363003,4.68543,11.06086515
1731,28-Sep-2015,16.8066006,7.3337202,12.0701604
1732,29-Sep-2015,17.2068996,5.1264701,11.16668485
1733,30-Sep-2015,17.6700001,6.1991801,11.9345901
1734,01-Oct-2015,16.8813,5.3759499,11.12862495
1735,02-Oct-2015,17.9596996,3.0895,10.5245998
1736,03-Oct-2015,18.0865993,4.57412,11.33035965
1737,04-Oct-2015,18.2889004,5.2044401,11.74667025
1738,05-Oct-2015,18.3511009,7.6972399,13.0241704
1739,06-Oct-2015,17.5671005,12.7723999,15.1697502
